0.0,0.005671527865994785,0.001197987240289064
0.002,0.006770160678494785,-0.000877208072210936
0.004,0.009089496615994785,-0.001365489322210936
0.006,0.007380512240994785,-0.003196544009710936
0.008,0.008112934115994785,0.006324940365289064
0.01,0.004939105990994785,0.000465565365289064
0.012,0.008845355990994785,0.000221424740289064
0.014,0.005183246615994785,-0.000877208072210936
0.016,0.0033521919284947854,0.007545643490289064
0.018,0.006403949740994785,-0.003074473697210936
0.02,0.006770160678494785,-0.004173106509710936
0.022,0.006648090365994785,-0.002097911197210936
0.024,0.006281879428494785,-0.000266856509710936
0.026,0.007502582553494785,-0.003684825259710936
0.028,0.007868793490994785,-0.001121348697210936
0.03,0.007258441928494785,0.002662830990289064
0.032,0.0034742622409947854,0.000709705990289064
0.034,0.008357074740994785,0.001075916927789064
0.036,0.005793598178494785,-0.003074473697210936
0.038,0.004572895053494785,0.000221424740289064
0.04,0.006648090365994785,0.003761463802789064
0.042,0.0026197700534947854,-0.011619395572210936
0.044,0.007624652865994785,-0.004539317447210936
0.046,0.0027418403659947854,-0.000388926822210936
0.048,0.004939105990994785,-0.000633067447210936
0.05,0.009089496615994785,-0.003562754947210936
0.052,0.006892230990994785,-0.002342051822210936
0.054,0.007380512240994785,-0.004173106509710936
0.056,0.006037738803494785,-0.002586192447210936
0.058,0.006892230990994785,-0.003806895572210936
0.06,0.003962543490994785,-0.002342051822210936
0.062,0.008112934115994785,-0.004295176822210936
0.064,0.0034742622409947854,-0.005149669009710936
0.066,0.006281879428494785,-0.004417247134710936
0.068,0.0003004341159947854,0.002296620052789064
0.07,0.0037184028659947854,-0.003318614322210936
0.072,0.007258441928494785,0.004493885677789064
0.074,0.0017652778659947854,0.003395252865289064
0.076,0.0016432075534947854,0.004982166927789064
0.078,0.0020094184909947854,-0.004173106509710936
0.08,0.007502582553494785,-0.003806895572210936
0.082,0.008723285678494785,-0.005149669009710936
0.084,0.006526020053494785,-0.004783458072210936
0.086,0.0029859809909947854,-0.005149669009710936
0.088,0.008112934115994785,-0.002097911197210936
0.09,0.0004225044284947854,0.002052479427789064
0.092,-0.00018784713400521458,0.000709705990289064
0.094,0.008601215365994785,0.003517323177789064
0.096,-0.005803081509005215,0.002174549740289064
0.098,0.005183246615994785,-0.004661387759710936
0.1,0.005061176303494785,-0.004783458072210936
0.102,-0.0028733940090052146,0.006935291927789064
0.104,-0.006291362759005215,0.000587635677789064
0.106,0.005305316928494785,-0.003806895572210936
0.108,-0.0014085502590052146,0.001930409115289064
0.11,0.008235004428494785,0.002662830990289064
0.112,0.0032301216159947854,-0.004905528384710936
0.114,-0.0023851127590052146,0.001197987240289064
0.116,0.0005445747409947854,0.000953846615289064
0.118,-0.0004319877590052146,0.001075916927789064
0.12,0.0010328559909947854,0.001930409115289064
0.122,-0.00018784713400521458,-0.000388926822210936
0.124,-0.005192729946505215,0.000953846615289064
0.126,-0.0020189018215052146,-0.002219981509710936
0.128,0.0007887153659947854,-0.001975840884710936
0.13,-0.0004319877590052146,0.001197987240289064
0.132,-0.0029954643215052146,0.001320057552789064
0.134,-0.0031175346340052146,-0.001975840884710936
0.136,-6.577682150521458e-05,-0.001609629947210936
0.138,0.0010328559909947854,-0.003562754947210936
0.14,-0.004582378384005215,-0.001975840884710936
0.142,-0.0031175346340052146,0.007301502865289064
0.144,-0.006169292446505215,0.000465565365289064
0.146,0.00017836380349478542,0.006813221615289064
0.148,-0.005070659634005215,0.005348377865289064
0.15,-0.004704448696505215,-0.001975840884710936
0.152,-0.004338237759005215,-0.003440684634710936
0.154,-0.0036058158840052146,-0.002830333072210936
0.156,-0.0006761283840052146,0.000709705990289064
0.158,-0.0028733940090052146,0.007057362240289064
0.16,-0.005192729946505215,-0.002830333072210936
0.162,-0.0033616752590052146,-0.001243419009710936
0.164,-0.0012864799465052146,0.005348377865289064
0.166,-0.005803081509005215,-0.000266856509710936
0.168,0.00017836380349478542,-0.003562754947210936
0.17,-0.0007981986965052146,-0.001365489322210936
0.172,0.0012769966159947854,0.000587635677789064
