0.0,0.0006620932998970819,0.0013608579282406996
0.002,-7.032857510291812e-05,-0.0047426576967593
0.004,0.005544905799897082,-0.0007143373842593004
0.006,0.0016386557998970819,-0.0003481264467593004
0.008,0.003469710487397082,0.0035581235532406996
0.01,-0.007272477012602918,0.0056333188657407
0.012,-0.006173844200102918,-0.0009584780092593004
0.014,0.006399397987397082,0.0007505063657406996
0.016,-0.006662125450102918,0.0053891782407407
0.018,-0.002755875450102918,-0.0038881655092593004
0.02,0.006155257362397082,-0.0054750795717593
0.022,0.006765608924897082,-0.0070619936342593
0.024,0.006155257362397082,0.0041684751157407
0.026,-0.004709000450102918,0.0067319516782407
0.028,-0.007028336387602918,0.0067319516782407
0.03,0.0016386557998970819,0.0016049985532406996
0.032,-0.006173844200102918,0.0044126157407407
0.034,-0.007882828575102918,0.0053891782407407
0.036,-0.004098648887602918,0.0068540219907407
0.038,0.002493147987397082,-0.00010398582175930038
0.04,0.002859358924897082,0.0019712094907406996
0.042,0.005911116737397082,-0.0057192201967593
0.044,0.007375960487397082,0.0011167173032406996
0.046,-0.005197281700102918,0.0039243344907407
0.048,-0.003732437950102918,0.0059995298032407
0.05,0.002981429237397082,0.0029477719907406996
0.052,0.006521468299897082,0.0017270688657406996
0.054,-0.005075211387602918,0.0063657407407407
0.056,-0.004831070762602918,0.0033139829282406996
0.058,-0.007272477012602918,-0.0019350405092593004
0.06,0.007131819862397082,0.0033139829282406996
0.062,0.003103499549897082,-0.0060854311342593
0.064,0.005178694862397082,-0.0025453920717593004
0.066,0.006277327674897082,0.0011167173032406996
0.068,0.002615218299897082,-0.0066957826967593
0.07,-0.002511734825102918,-0.0015688295717593004
0.072,0.006643538612397082,-0.0080385561342593
0.074,0.006887679237397082,-0.0068178530092593
0.076,-0.002877945762602918,-0.0013246889467593004
0.078,0.004324202674897082,0.0003842954282406996
0.08,-0.006906266075102918,0.0062436704282407
0.082,0.003103499549897082,-0.0048647280092593
0.084,0.007253890174897082,0.0029477719907406996
0.086,0.0016386557998970819,0.0005063657407406996
